image,label
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 6\171206_055131735_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 6\171206_055131735_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054931571_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054931571_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064303484_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064303484_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054353299_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054353299_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054528122_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054528122_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054919006_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054919006_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054937279_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054937279_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064225902_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064225902_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 5\170927_063945495_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 5\170927_063945495_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 5\171206_055154434_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 5\171206_055154434_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064356273_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064356273_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054524192_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054524192_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054042015_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054042015_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 5\170927_063943044_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 5\170927_063943044_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054514761_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054514761_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 5\171206_054610344_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 5\171206_054610344_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054150599_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054150599_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054924495_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054924495_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064157435_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064157435_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 5\171206_054619379_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 5\171206_054619379_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054041409_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054041409_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054055724_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054055724_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054738144_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054738144_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054914614_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054914614_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064612611_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064612611_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_055042265_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_055042265_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054459657_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054459657_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054056087_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054056087_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064254125_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064254125_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054822680_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054822680_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 5\171206_054313913_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 5\171206_054313913_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054128163_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054128163_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064202331_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064202331_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 5\171206_054738144_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 5\171206_054738144_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 5\171206_054309014_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 5\171206_054309014_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054830676_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054830676_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054111554_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054111554_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 5\171206_054625589_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 5\171206_054625589_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054014544_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054014544_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record006\Camera 6\170927_064520061_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record006\Camera 6\170927_064520061_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054128908_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054128908_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054926203_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054926203_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054715289_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054715289_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_055007042_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_055007042_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record001\Camera 5\170927_063848429_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record001\Camera 5\170927_063848429_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054158556_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054158556_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 6\171206_054621173_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 6\171206_054621173_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064416306_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064416306_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record006\Camera 5\170927_064513566_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record006\Camera 5\170927_064513566_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054709933_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054709933_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 6\171206_055150635_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 6\171206_055150635_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_055030045_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_055030045_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 5\170927_064000458_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 5\170927_064000458_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 5\170927_064058141_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 5\170927_064058141_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054929131_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054929131_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 5\171206_054635607_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 5\171206_054635607_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054048277_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054048277_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054504857_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054504857_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054530611_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054530611_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054726678_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054726678_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 5\171206_054619655_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 5\171206_054619655_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064316278_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064316278_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054740718_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054740718_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record001\Camera 6\170927_063833166_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record001\Camera 6\170927_063833166_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054420984_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054420984_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064706601_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064706601_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054128759_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054128759_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 6\170927_064103380_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 6\170927_064103380_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064342810_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064342810_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record002\Camera 5\170927_064004844_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record002\Camera 5\170927_064004844_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054855001_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054855001_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 5\171206_055152862_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 5\171206_055152862_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 5\171206_054010909_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 5\171206_054010909_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_054910086_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_054910086_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054404147_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054404147_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064350833_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064350833_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record005\Camera 5\170927_064345666_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record005\Camera 5\170927_064345666_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 5\171206_055202424_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 5\171206_055202424_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 6\170927_064038733_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 6\170927_064038733_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054530349_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054530349_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record007\Camera 6\171206_055135665_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record007\Camera 6\171206_055135665_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064156963_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064156963_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064623988_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064623988_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064215934_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064215934_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 6\170927_064713604_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 6\170927_064713604_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 6\171206_054313913_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 6\171206_054313913_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 6\170927_064247761_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 6\170927_064247761_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_055000455_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_055000455_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_055014852_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_055014852_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054039692_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054039692_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record007\Camera 5\170927_064628773_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record007\Camera 5\170927_064628773_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record002\Camera 6\171206_054241064_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record002\Camera 6\171206_054241064_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 5\171206_054733698_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 5\171206_054733698_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 5\170927_064102856_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 5\170927_064102856_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 6\171206_055035067_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 6\171206_055035067_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054007358_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054007358_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record005\Camera 6\171206_054724807_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record005\Camera 6\171206_054724807_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record001\Camera 6\171206_054009173_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record001\Camera 6\171206_054009173_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record006\Camera 5\170927_064446096_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record006\Camera 5\170927_064446096_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record006\Camera 5\171206_054833186_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record006\Camera 5\171206_054833186_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 6\171206_054528515_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 6\171206_054528515_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064211555_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064211555_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 5\171206_054638451_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 5\171206_054638451_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record004\Camera 6\171206_054607930_Camera_6.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record004\Camera 6\171206_054607930_Camera_6_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road04\Record003\Camera 5\171206_054530611_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road04\Label\Record003\Camera 5\171206_054530611_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record003\Camera 5\170927_064103642_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record003\Camera 5\170927_064103642_Camera_5_bin.png
H:\ZQ_file\LaneSeg\ImageData\ColorImage\road02\Record004\Camera 5\170927_064205975_Camera_5.jpg,H:\ZQ_file\LaneSeg\Gray_Label\Label\Labels_road02\Label\Record004\Camera 5\170927_064205975_Camera_5_bin.png
